totalPitchingCount,B,S,O,b1,b2,b3,pitcher,pitcherHand,batter,batterHand,pitchType,speed,ballX,ballY,y,inning_number,inning_tb,batter_isPitcher,ballWidthLabel,ballHeightLabel,pitch_category,bottomTeam,topTeam,place,minute,hour,day,month,year,day_of_week,day_of_year,pitcher_order,batter_order
5,3,1,2,False,False,False,平田 真吾,0,堂林 翔太,0,スライダー,130.0,7,8,0,6,0,0,3,0,1,7,4,10,0,18,19,6,2020,4,171,2,7
6,3,2,2,False,False,False,平田 真吾,0,堂林 翔太,0,スライダー,130.0,7,7,0,6,0,0,3,0,1,7,4,10,0,18,19,6,2020,4,171,2,7
1,0,0,0,False,False,False,大瀬良 大地,0,楠本 泰史,1,カーブ,113.0,14,1,0,6,1,0,3,2,1,7,4,10,0,18,19,6,2020,4,171,1,10
2,1,0,0,False,False,False,大瀬良 大地,0,楠本 泰史,1,シュート,136.0,17,5,0,6,1,0,3,1,0,7,4,10,0,18,19,6,2020,4,171,1,10
1,0,0,1,False,False,False,大瀬良 大地,0,大和,0,スライダー,123.0,7,4,0,6,1,0,3,1,1,7,4,10,0,18,19,6,2020,4,171,1,9
2,0,1,1,False,False,False,大瀬良 大地,0,大和,0,シュート,135.0,21,8,0,6,1,0,1,0,0,7,4,10,0,18,19,6,2020,4,171,1,9
3,0,2,1,False,False,False,大瀬良 大地,0,大和,0,カットファストボール,135.0,21,2,0,6,1,0,1,2,0,7,4,10,0,18,19,6,2020,4,171,1,9
1,0,0,2,False,False,False,大瀬良 大地,0,梶谷 隆幸,1,カットファストボール,135.0,8,8,0,6,1,0,1,0,0,7,4,10,0,18,19,6,2020,4,171,1,1
1,0,0,0,False,False,False,三嶋 一輝,0,田中 広輔,1,スライダー,139.0,8,10,0,7,0,0,1,0,1,7,4,10,0,18,19,6,2020,4,171,3,8
2,0,1,0,False,False,False,三嶋 一輝,0,田中 広輔,1,スライダー,139.0,12,9,1,7,0,0,2,0,1,7,4,10,0,18,19,6,2020,4,171,3,8
1,0,0,0,False,True,False,三嶋 一輝,0,大瀬良 大地,0,ストレート,147.0,8,7,0,7,0,1,3,0,0,7,4,10,0,18,19,6,2020,4,171,3,9
2,0,1,0,False,True,False,三嶋 一輝,0,大瀬良 大地,0,ストレート,148.0,16,4,0,7,0,1,1,1,0,7,4,10,0,18,19,6,2020,4,171,3,9
1,0,0,1,False,False,True,三嶋 一輝,0,ピレラ,0,ストレート,147.0,21,10,0,7,0,0,1,0,0,7,4,10,0,18,19,6,2020,4,171,3,1
2,1,0,1,False,False,True,三嶋 一輝,0,ピレラ,0,スライダー,138.0,6,8,0,7,0,0,3,0,1,7,4,10,0,18,19,6,2020,4,171,3,1
1,0,0,2,False,True,False,三嶋 一輝,0,菊池 涼介,0,ストレート,149.0,13,6,0,7,0,0,2,1,0,7,4,10,0,18,19,6,2020,4,171,3,2
2,0,1,2,False,True,False,三嶋 一輝,0,菊池 涼介,0,スライダー,139.0,6,10,0,7,0,0,3,0,1,7,4,10,0,18,19,6,2020,4,171,3,2
3,1,1,2,False,True,False,三嶋 一輝,0,菊池 涼介,0,スライダー,140.0,17,7,0,7,0,0,1,0,1,7,4,10,0,18,19,6,2020,4,171,3,2
4,1,2,2,False,True,False,三嶋 一輝,0,菊池 涼介,0,ストレート,148.0,1,1,0,7,0,0,3,2,0,7,4,10,0,18,19,6,2020,4,171,3,2
5,2,2,2,False,True,False,三嶋 一輝,0,菊池 涼介,0,スライダー,139.0,13,7,0,7,0,0,2,0,1,7,4,10,0,18,19,6,2020,4,171,3,2
6,2,2,2,False,True,False,三嶋 一輝,0,菊池 涼介,0,スライダー,139.0,1,10,0,7,0,0,3,0,1,7,4,10,0,18,19,6,2020,4,171,3,2
7,3,2,2,False,True,False,三嶋 一輝,0,菊池 涼介,0,ストレート,150.0,12,9,0,7,0,0,2,0,0,7,4,10,0,18,19,6,2020,4,171,3,2
1,0,0,0,False,False,False,大瀬良 大地,0,乙坂 智,1,カットファストボール,135.0,1,10,0,7,1,0,1,0,0,7,4,10,0,18,19,6,2020,4,171,1,2
2,1,0,0,False,False,False,大瀬良 大地,0,乙坂 智,1,カットファストボール,134.0,15,4,0,7,1,0,3,1,0,7,4,10,0,18,19,6,2020,4,171,1,2
3,1,1,0,False,False,False,大瀬良 大地,0,乙坂 智,1,ストレート,143.0,4,6,1,7,1,0,1,1,0,7,4,10,0,18,19,6,2020,4,171,1,2
1,0,0,0,True,False,False,大瀬良 大地,0,ソト,0,シュート,136.0,12,9,0,7,1,0,2,0,0,7,4,10,0,18,19,6,2020,4,171,1,3
1,0,0,1,True,False,False,大瀬良 大地,0,佐野 恵太,1,カットファストボール,134.0,13,10,0,7,1,0,2,0,0,7,4,10,0,18,19,6,2020,4,171,1,4
2,1,0,1,True,False,False,大瀬良 大地,0,佐野 恵太,1,スライダー,123.0,3,6,0,7,1,0,1,1,1,7,4,10,0,18,19,6,2020,4,171,1,4
1,0,0,2,True,False,False,大瀬良 大地,0,ロペス,0,カットファストボール,141.0,11,5,0,7,1,0,2,1,0,7,4,10,0,18,19,6,2020,4,171,1,5
2,0,1,2,True,False,False,大瀬良 大地,0,ロペス,0,ストレート,141.0,1,7,0,7,1,0,3,0,0,7,4,10,0,18,19,6,2020,4,171,1,5
3,1,1,2,True,False,False,大瀬良 大地,0,ロペス,0,シュート,136.0,18,7,0,7,1,0,1,0,0,7,4,10,0,18,19,6,2020,4,171,1,5
4,1,2,2,True,False,False,大瀬良 大地,0,ロペス,0,ストレート,145.0,1,3,0,7,1,0,3,2,0,7,4,10,0,18,19,6,2020,4,171,1,5
5,2,2,2,True,False,False,大瀬良 大地,0,ロペス,0,ストレート,144.0,6,10,0,7,1,0,3,0,0,7,4,10,0,18,19,6,2020,4,171,1,5
1,0,0,0,False,False,False,パットン,0,西川 龍馬,1,ストレート,148.0,21,3,0,8,0,0,3,2,0,7,4,10,0,18,19,6,2020,4,171,4,3
2,1,0,0,False,False,False,パットン,0,西川 龍馬,1,ストレート,149.0,13,7,0,8,0,0,2,0,0,7,4,10,0,18,19,6,2020,4,171,4,3
3,1,1,0,False,False,False,パットン,0,西川 龍馬,1,チェンジアップ,134.0,18,8,0,8,0,0,3,0,2,7,4,10,0,18,19,6,2020,4,171,4,3
4,1,2,0,False,False,False,パットン,0,西川 龍馬,1,ストレート,150.0,21,0,0,8,0,0,3,2,0,7,4,10,0,18,19,6,2020,4,171,4,3
5,2,2,0,False,False,False,パットン,0,西川 龍馬,1,スライダー,136.0,8,8,0,8,0,0,1,0,1,7,4,10,0,18,19,6,2020,4,171,4,3
6,2,2,0,False,False,False,パットン,0,西川 龍馬,1,ストレート,149.0,17,8,0,8,0,0,3,0,0,7,4,10,0,18,19,6,2020,4,171,4,3
1,0,0,1,False,False,False,パットン,0,鈴木 誠也,0,ストレート,150.0,14,3,0,8,0,0,1,2,0,7,4,10,0,18,19,6,2020,4,171,4,4
2,1,0,1,False,False,False,パットン,0,鈴木 誠也,0,スライダー,137.0,2,10,0,8,0,0,3,0,1,7,4,10,0,18,19,6,2020,4,171,4,4
3,1,1,1,False,False,False,パットン,0,鈴木 誠也,0,ストレート,149.0,14,9,0,8,0,0,1,0,0,7,4,10,0,18,19,6,2020,4,171,4,4
4,1,2,1,False,False,False,パットン,0,鈴木 誠也,0,ストレート,148.0,10,6,1,8,0,0,2,1,0,7,4,10,0,18,19,6,2020,4,171,4,4
1,0,0,1,False,False,False,パットン,0,メヒア,0,ストレート,147.0,21,9,0,8,0,0,1,0,0,7,4,10,0,18,19,6,2020,4,171,4,5
2,1,0,2,False,False,False,パットン,0,メヒア,0,ストレート,149.0,8,6,0,8,0,0,3,1,0,7,4,10,0,18,19,6,2020,4,171,4,5
3,1,1,2,False,False,False,パットン,0,メヒア,0,ストレート,149.0,21,4,0,8,0,0,1,1,0,7,4,10,0,18,19,6,2020,4,171,4,5
4,1,2,2,False,False,False,パットン,0,メヒア,0,ストレート,150.0,21,3,0,8,0,0,1,2,0,7,4,10,0,18,19,6,2020,4,171,4,5
5,2,2,2,False,False,False,パットン,0,メヒア,0,スライダー,137.0,4,8,0,8,0,0,3,0,1,7,4,10,0,18,19,6,2020,4,171,4,5
6,2,2,2,False,False,False,パットン,0,メヒア,0,ストレート,148.0,11,6,0,8,0,0,2,1,0,7,4,10,0,18,19,6,2020,4,171,4,5
1,0,0,0,False,False,False,大瀬良 大地,0,宮崎 敏郎,0,カットファストボール,134.0,11,8,0,8,1,0,2,0,0,7,4,10,0,18,19,6,2020,4,171,1,6
2,0,1,0,False,False,False,大瀬良 大地,0,宮崎 敏郎,0,ストレート,142.0,6,9,0,8,1,0,3,0,0,7,4,10,0,18,19,6,2020,4,171,1,6
3,1,1,0,False,False,False,大瀬良 大地,0,宮崎 敏郎,0,シュート,138.0,13,8,0,8,1,0,2,0,0,7,4,10,0,18,19,6,2020,4,171,1,6
4,1,2,0,False,False,False,大瀬良 大地,0,宮崎 敏郎,0,ストレート,146.0,15,5,0,8,1,0,1,1,0,7,4,10,0,18,19,6,2020,4,171,1,6
5,1,2,0,False,False,False,大瀬良 大地,0,宮崎 敏郎,0,カットファストボール,137.0,11,2,1,8,1,0,2,2,0,7,4,10,0,18,19,6,2020,4,171,1,6
1,0,0,0,False,True,False,大瀬良 大地,0,伊藤 光,0,カットファストボール,136.0,7,5,0,8,1,0,3,1,0,7,4,10,0,18,19,6,2020,4,171,1,7
2,0,1,0,False,True,False,大瀬良 大地,0,伊藤 光,0,ストレート,144.0,8,8,0,8,1,0,3,0,0,7,4,10,0,18,19,6,2020,4,171,1,7
3,0,2,0,False,True,False,大瀬良 大地,0,伊藤 光,0,ストレート,142.0,1,6,0,8,1,0,3,1,0,7,4,10,0,18,19,6,2020,4,171,1,7
4,1,2,0,False,True,False,大瀬良 大地,0,伊藤 光,0,カットファストボール,137.0,12,5,0,8,1,0,2,1,0,7,4,10,0,18,19,6,2020,4,171,1,7
1,0,0,1,False,False,True,大瀬良 大地,0,オースティン,0,ストレート,143.0,18,4,0,8,1,0,1,1,0,7,4,10,0,18,19,6,2020,4,171,1,11
2,0,1,1,False,False,True,大瀬良 大地,0,オースティン,0,ストレート,146.0,14,7,0,8,1,0,1,0,0,7,4,10,0,18,19,6,2020,4,171,1,11
1,0,0,2,True,False,False,大瀬良 大地,0,倉本 寿彦,1,スライダー,124.0,7,6,0,8,1,0,1,1,1,7,4,10,0,18,19,6,2020,4,171,1,12
2,0,1,2,True,False,False,大瀬良 大地,0,倉本 寿彦,1,シュート,138.0,21,8,0,8,1,0,3,0,0,7,4,10,0,18,19,6,2020,4,171,1,12
3,1,1,2,True,False,False,大瀬良 大地,0,倉本 寿彦,1,シュート,139.0,20,4,0,8,1,0,3,1,0,7,4,10,0,18,19,6,2020,4,171,1,12
1,0,0,0,False,False,False,国吉 佑樹,0,會澤 翼,0,ストレート,151.0,9,8,0,9,0,0,2,0,0,7,4,10,0,18,19,6,2020,4,171,5,6
2,0,1,0,False,False,False,国吉 佑樹,0,會澤 翼,0,カットファストボール,140.0,8,5,0,9,0,0,3,1,0,7,4,10,0,18,19,6,2020,4,171,5,6
3,0,2,0,False,False,False,国吉 佑樹,0,會澤 翼,0,カットファストボール,145.0,1,7,0,9,0,0,3,0,0,7,4,10,0,18,19,6,2020,4,171,5,6
4,1,2,0,False,False,False,国吉 佑樹,0,會澤 翼,0,ストレート,155.0,14,4,0,9,0,0,1,1,0,7,4,10,0,18,19,6,2020,4,171,5,6
1,0,0,1,False,False,False,国吉 佑樹,0,堂林 翔太,0,カットファストボール,140.0,1,8,0,9,0,0,3,0,0,7,4,10,0,18,19,6,2020,4,171,5,7
2,1,0,1,False,False,False,国吉 佑樹,0,堂林 翔太,0,カットファストボール,138.0,12,7,0,9,0,0,2,0,0,7,4,10,0,18,19,6,2020,4,171,5,7
1,0,0,2,False,False,False,国吉 佑樹,0,田中 広輔,1,フォーク,135.0,20,10,0,9,0,0,3,0,2,7,4,10,0,18,19,6,2020,4,171,5,8
2,1,0,2,False,False,False,国吉 佑樹,0,田中 広輔,1,カットファストボール,136.0,12,9,0,9,0,0,2,0,0,7,4,10,0,18,19,6,2020,4,171,5,8
3,2,0,2,False,False,False,国吉 佑樹,0,田中 広輔,1,ストレート,151.0,3,10,0,9,0,0,1,0,0,7,4,10,0,18,19,6,2020,4,171,5,8
4,3,0,2,False,False,False,国吉 佑樹,0,田中 広輔,1,ストレート,149.0,4,5,0,9,0,0,1,1,0,7,4,10,0,18,19,6,2020,4,171,5,8
1,0,0,2,True,False,False,国吉 佑樹,0,大瀬良 大地,0,カットファストボール,137.0,1,9,0,9,0,1,3,0,0,7,4,10,0,18,19,6,2020,4,171,5,9
2,1,0,2,True,False,False,国吉 佑樹,0,大瀬良 大地,0,ストレート,147.0,13,3,1,9,0,1,2,2,0,7,4,10,0,18,19,6,2020,4,171,5,9
1,0,0,2,False,False,False,国吉 佑樹,0,ピレラ,0,ストレート,148.0,12,4,1,9,0,0,2,1,0,7,4,10,0,18,19,6,2020,4,171,5,1
1,0,0,2,False,False,False,国吉 佑樹,0,菊池 涼介,0,カットファストボール,140.0,7,9,0,9,0,0,3,0,0,7,4,10,0,18,19,6,2020,4,171,5,2
2,0,1,2,False,False,False,国吉 佑樹,0,菊池 涼介,0,ストレート,150.0,21,5,0,9,0,0,1,1,0,7,4,10,0,18,19,6,2020,4,171,5,2
3,1,1,2,False,False,False,国吉 佑樹,0,菊池 涼介,0,カットファストボール,140.0,1,6,0,9,0,0,3,1,0,7,4,10,0,18,19,6,2020,4,171,5,2
1,0,0,0,False,False,False,大瀬良 大地,0,梶谷 隆幸,1,カットファストボール,132.0,21,9,0,9,1,0,3,0,0,7,4,10,0,18,19,6,2020,4,171,1,1
2,0,1,0,False,False,False,大瀬良 大地,0,梶谷 隆幸,1,ストレート,144.0,3,9,0,9,1,0,1,0,0,7,4,10,0,18,19,6,2020,4,171,1,1
3,1,1,0,False,False,False,大瀬良 大地,0,梶谷 隆幸,1,フォーク,134.0,21,10,0,9,1,0,3,0,2,7,4,10,0,18,19,6,2020,4,171,1,1
4,2,1,0,False,False,False,大瀬良 大地,0,梶谷 隆幸,1,カットファストボール,137.0,7,6,0,9,1,0,1,1,0,7,4,10,0,18,19,6,2020,4,171,1,1
1,0,0,1,False,False,False,大瀬良 大地,0,乙坂 智,1,シュート,138.0,21,4,0,9,1,0,3,1,0,7,4,10,0,18,19,6,2020,4,171,1,2
2,1,0,1,False,False,False,大瀬良 大地,0,乙坂 智,1,カットファストボール,135.0,21,5,0,9,1,0,3,1,0,7,4,10,0,18,19,6,2020,4,171,1,2
3,1,1,1,False,False,False,大瀬良 大地,0,乙坂 智,1,カーブ,116.0,9,9,0,9,1,0,2,0,1,7,4,10,0,18,19,6,2020,4,171,1,2
4,1,2,1,False,False,False,大瀬良 大地,0,乙坂 智,1,カットファストボール,137.0,12,10,0,9,1,0,2,0,0,7,4,10,0,18,19,6,2020,4,171,1,2
5,2,2,1,False,False,False,大瀬良 大地,0,乙坂 智,1,ストレート,146.0,1,5,0,9,1,0,1,1,0,7,4,10,0,18,19,6,2020,4,171,1,2
1,0,0,2,False,False,False,大瀬良 大地,0,ソト,0,ストレート,145.0,20,8,0,9,1,0,1,0,0,7,4,10,0,18,19,6,2020,4,171,1,3
2,0,1,2,False,False,False,大瀬良 大地,0,ソト,0,シュート,140.0,19,9,0,9,1,0,1,0,0,7,4,10,0,18,19,6,2020,4,171,1,3
3,0,2,2,False,False,False,大瀬良 大地,0,ソト,0,カーブ,114.0,3,10,0,9,1,0,3,0,1,7,4,10,0,18,19,6,2020,4,171,1,3
4,1,2,2,False,False,False,大瀬良 大地,0,ソト,0,カーブ,117.0,9,10,0,9,1,0,2,0,1,7,4,10,0,18,19,6,2020,4,171,1,3
5,2,2,2,False,False,False,大瀬良 大地,0,ソト,0,ストレート,145.0,2,8,0,9,1,0,3,0,0,7,4,10,0,18,19,6,2020,4,171,1,3
6,3,2,2,False,False,False,大瀬良 大地,0,ソト,0,カットファストボール,137.0,12,6,0,9,1,0,2,1,0,7,4,10,0,18,19,6,2020,4,171,1,3
7,3,2,2,False,False,False,大瀬良 大地,0,ソト,0,ストレート,145.0,16,5,0,9,1,0,1,1,0,7,4,10,0,18,19,6,2020,4,171,1,3
8,3,2,2,False,False,False,大瀬良 大地,0,ソト,0,ストレート,145.0,14,8,0,9,1,0,1,0,0,7,4,10,0,18,19,6,2020,4,171,1,3
9,3,2,2,False,False,False,大瀬良 大地,0,ソト,0,ストレート,147.0,18,5,0,9,1,0,1,1,0,7,4,10,0,18,19,6,2020,4,171,1,3
10,3,2,2,False,False,False,大瀬良 大地,0,ソト,0,スライダー,127.0,12,7,0,9,1,0,2,0,1,7,4,10,0,18,19,6,2020,4,171,1,3
11,3,2,2,False,False,False,大瀬良 大地,0,ソト,0,カットファストボール,140.0,6,8,0,9,1,0,3,0,0,7,4,10,0,18,19,6,2020,4,171,1,3
12,3,2,2,False,False,False,大瀬良 大地,0,ソト,0,カットファストボール,136.0,10,5,0,9,1,0,2,1,0,7,4,10,0,18,19,6,2020,4,171,1,3
13,3,2,2,False,False,False,大瀬良 大地,0,ソト,0,ストレート,147.0,12,6,0,9,1,0,2,1,0,7,4,10,0,18,19,6,2020,4,171,1,3
14,3,2,2,False,False,False,大瀬良 大地,0,ソト,0,カットファストボール,135.0,19,6,0,9,1,0,1,1,0,7,4,10,0,18,19,6,2020,4,171,1,3
15,3,2,2,False,False,False,大瀬良 大地,0,ソト,0,シュート,139.0,21,9,0,9,1,0,1,0,0,7,4,10,0,18,19,6,2020,4,171,1,3
16,3,2,2,False,False,False,大瀬良 大地,0,ソト,0,ストレート,146.0,1,6,0,9,1,0,3,1,0,7,4,10,0,18,19,6,2020,4,171,1,3
17,3,2,2,False,False,False,大瀬良 大地,0,ソト,0,フォーク,137.0,21,4,0,9,1,0,1,1,2,7,4,10,0,18,19,6,2020,4,171,1,3
1,0,0,2,True,False,False,大瀬良 大地,0,佐野 恵太,1,カットファストボール,130.0,16,5,0,9,1,0,3,1,0,7,4,10,0,18,19,6,2020,4,171,1,4
2,0,1,2,True,False,False,大瀬良 大地,0,佐野 恵太,1,シュート,135.0,21,4,1,9,1,0,3,1,0,7,4,10,0,18,19,6,2020,4,171,1,4
1,0,0,2,True,True,False,大瀬良 大地,0,ロペス,0,カットファストボール,133.0,1,10,0,9,1,0,3,0,0,7,4,10,0,18,19,6,2020,4,171,1,5
2,1,0,2,True,True,False,大瀬良 大地,0,ロペス,0,シュート,132.0,20,1,0,9,1,0,1,2,0,7,4,10,0,18,19,6,2020,4,171,1,5
3,1,1,2,True,True,False,大瀬良 大地,0,ロペス,0,シュート,136.0,20,6,0,9,1,0,1,1,0,7,4,10,0,18,19,6,2020,4,171,1,5
4,1,2,2,True,True,False,大瀬良 大地,0,ロペス,0,ストレート,142.0,12,8,0,9,1,0,2,0,0,7,4,10,0,18,19,6,2020,4,171,1,5
5,1,2,2,True,True,False,大瀬良 大地,0,ロペス,0,カットファストボール,137.0,3,7,0,9,1,0,3,0,0,7,4,10,0,18,19,6,2020,4,171,1,5
1,0,0,0,False,False,False,石川 雅規,1,大島 洋平,1,ストレート,133.0,16,6,0,1,0,0,3,1,0,11,2,12,0,18,19,6,2020,4,171,1,1
2,0,1,0,False,False,False,石川 雅規,1,大島 洋平,1,シュート,132.0,7,5,0,1,0,0,1,1,0,11,2,12,0,18,19,6,2020,4,171,1,1
3,0,2,0,False,False,False,石川 雅規,1,大島 洋平,1,スライダー,137.0,20,10,0,1,0,0,3,0,1,11,2,12,0,18,19,6,2020,4,171,1,1
4,1,2,0,False,False,False,石川 雅規,1,大島 洋平,1,チェンジアップ,114.0,19,10,0,1,0,0,3,0,2,11,2,12,0,18,19,6,2020,4,171,1,1
5,1,2,0,False,False,False,石川 雅規,1,大島 洋平,1,チェンジアップ,113.0,16,6,0,1,0,0,3,1,2,11,2,12,0,18,19,6,2020,4,171,1,1
1,0,0,1,False,False,False,石川 雅規,1,平田 良介,0,スライダー,123.0,8,6,0,1,0,0,3,1,1,11,2,12,0,18,19,6,2020,4,171,1,2
2,0,1,1,False,False,False,石川 雅規,1,平田 良介,0,ストレート,135.0,17,8,0,1,0,0,1,0,0,11,2,12,0,18,19,6,2020,4,171,1,2
3,0,2,1,False,False,False,石川 雅規,1,平田 良介,0,ストレート,135.0,13,5,0,1,0,0,2,1,0,11,2,12,0,18,19,6,2020,4,171,1,2
4,0,2,1,False,False,False,石川 雅規,1,平田 良介,0,チェンジアップ,115.0,7,7,0,1,0,0,3,0,2,11,2,12,0,18,19,6,2020,4,171,1,2
1,0,0,2,False,False,False,石川 雅規,1,アルモンテ,0,カーブ,108.0,16,7,0,1,0,0,1,0,1,11,2,12,0,18,19,6,2020,4,171,1,3
2,0,1,2,False,False,False,石川 雅規,1,アルモンテ,0,シュート,134.0,2,8,0,1,0,0,3,0,0,11,2,12,0,18,19,6,2020,4,171,1,3
3,1,1,2,False,False,False,石川 雅規,1,アルモンテ,0,カットファストボール,132.0,6,5,0,1,0,0,3,1,0,11,2,12,0,18,19,6,2020,4,171,1,3
4,1,2,2,False,False,False,石川 雅規,1,アルモンテ,0,シンカー,125.0,12,8,1,1,0,0,2,0,1,11,2,12,0,18,19,6,2020,4,171,1,3
1,0,0,2,True,False,False,石川 雅規,1,ビシエド,0,チェンジアップ,115.0,3,8,0,1,0,0,3,0,2,11,2,12,0,18,19,6,2020,4,171,1,4
2,1,0,2,True,False,False,石川 雅規,1,ビシエド,0,シンカー,123.0,10,6,1,1,0,0,2,1,1,11,2,12,0,18,19,6,2020,4,171,1,4
1,0,0,2,False,False,False,石川 雅規,1,高橋 周平,1,スライダー,122.0,12,2,0,1,0,0,2,2,1,11,2,12,0,18,19,6,2020,4,171,1,5
2,1,0,2,False,False,False,石川 雅規,1,高橋 周平,1,ストレート,133.0,15,6,0,1,0,0,3,1,0,11,2,12,0,18,19,6,2020,4,171,1,5
3,1,1,2,False,False,False,石川 雅規,1,高橋 周平,1,シュート,133.0,6,5,0,1,0,0,1,1,0,11,2,12,0,18,19,6,2020,4,171,1,5
1,0,0,0,False,False,False,大野 雄大,1,坂口 智隆,1,ストレート,145.0,14,9,0,1,1,0,3,0,0,11,2,12,0,18,19,6,2020,4,171,1,1
2,1,0,0,False,False,False,大野 雄大,1,坂口 智隆,1,ストレート,142.0,15,7,1,1,1,0,3,0,0,11,2,12,0,18,19,6,2020,4,171,1,1
1,0,0,0,True,False,False,大野 雄大,1,山田 哲人,0,ストレート,146.0,11,6,0,1,1,0,2,1,0,11,2,12,0,18,19,6,2020,4,171,1,2
2,0,1,0,True,False,False,大野 雄大,1,山田 哲人,0,ストレート,143.0,14,7,0,1,1,0,1,0,0,11,2,12,0,18,19,6,2020,4,171,1,2
3,0,2,0,True,False,False,大野 雄大,1,山田 哲人,0,ストレート,144.0,1,8,0,1,1,0,3,0,0,11,2,12,0,18,19,6,2020,4,171,1,2
4,1,2,0,True,False,False,大野 雄大,1,山田 哲人,0,ストレート,147.0,12,7,1,1,1,0,2,0,0,11,2,12,0,18,19,6,2020,4,171,1,2
1,0,0,0,False,False,False,大野 雄大,1,青木 宣親,1,ストレート,148.0,11,7,0,1,1,0,2,0,0,11,2,12,0,18,19,6,2020,4,171,1,3
2,0,1,0,False,False,False,大野 雄大,1,青木 宣親,1,ストレート,149.0,12,0,0,1,1,0,2,2,0,11,2,12,0,18,19,6,2020,4,171,1,3
3,1,1,0,False,False,False,大野 雄大,1,青木 宣親,1,ストレート,141.0,14,10,0,1,1,0,3,0,0,11,2,12,0,18,19,6,2020,4,171,1,3
4,2,1,0,False,False,False,大野 雄大,1,青木 宣親,1,ストレート,146.0,15,5,0,1,1,0,3,1,0,11,2,12,0,18,19,6,2020,4,171,1,3
5,2,2,0,False,False,False,大野 雄大,1,青木 宣親,1,ストレート,148.0,11,1,0,1,1,0,2,2,0,11,2,12,0,18,19,6,2020,4,171,1,3
6,2,2,0,False,False,False,大野 雄大,1,青木 宣親,1,ストレート,148.0,11,5,1,1,1,0,2,1,0,11,2,12,0,18,19,6,2020,4,171,1,3
1,0,0,0,False,True,False,大野 雄大,1,村上 宗隆,1,スライダー,130.0,15,0,0,1,1,0,3,2,1,11,2,12,0,18,19,6,2020,4,171,1,4
2,1,0,0,False,True,False,大野 雄大,1,村上 宗隆,1,スライダー,129.0,20,9,0,1,1,0,3,0,1,11,2,12,0,18,19,6,2020,4,171,1,4
3,2,0,0,False,True,False,大野 雄大,1,村上 宗隆,1,スライダー,130.0,13,6,0,1,1,0,2,1,1,11,2,12,0,18,19,6,2020,4,171,1,4
4,2,1,0,False,True,False,大野 雄大,1,村上 宗隆,1,ストレート,143.0,16,8,0,1,1,0,3,0,0,11,2,12,0,18,19,6,2020,4,171,1,4
5,2,2,0,False,True,False,大野 雄大,1,村上 宗隆,1,スライダー,134.0,14,5,1,1,1,0,3,1,1,11,2,12,0,18,19,6,2020,4,171,1,4
1,0,0,0,True,False,False,大野 雄大,1,塩見 泰隆,0,シンカー,136.0,6,5,0,1,1,0,3,1,1,11,2,12,0,18,19,6,2020,4,171,1,5
2,0,1,0,True,False,False,大野 雄大,1,塩見 泰隆,0,ストレート,144.0,14,10,0,1,1,0,1,0,0,11,2,12,0,18,19,6,2020,4,171,1,5
3,1,1,0,True,False,False,大野 雄大,1,塩見 泰隆,0,シンカー,134.0,8,9,0,1,1,0,3,0,1,11,2,12,0,18,19,6,2020,4,171,1,5
4,1,2,0,True,False,False,大野 雄大,1,塩見 泰隆,0,ストレート,143.0,16,10,0,1,1,0,1,0,0,11,2,12,0,18,19,6,2020,4,171,1,5
1,0,0,1,True,False,False,大野 雄大,1,雄平,1,スライダー,134.0,13,3,0,1,1,0,2,2,1,11,2,12,0,18,19,6,2020,4,171,1,6
2,0,1,1,True,False,False,大野 雄大,1,雄平,1,ストレート,147.0,11,5,0,1,1,0,2,1,0,11,2,12,0,18,19,6,2020,4,171,1,6
3,0,2,1,True,False,False,大野 雄大,1,雄平,1,スライダー,139.0,21,8,0,1,1,0,3,0,1,11,2,12,0,18,19,6,2020,4,171,1,6
4,1,2,1,True,False,False,大野 雄大,1,雄平,1,スライダー,134.0,19,10,1,1,1,0,3,0,1,11,2,12,0,18,19,6,2020,4,171,1,6
1,0,0,1,True,True,False,大野 雄大,1,エスコバー,0,シンカー,136.0,2,7,0,1,1,1,3,0,1,11,2,12,0,18,19,6,2020,4,171,1,7
1,0,0,1,True,True,True,大野 雄大,1,嶋 基宏,0,ストレート,147.0,3,1,0,1,1,0,3,2,0,11,2,12,0,18,19,6,2020,4,171,1,8
2,1,0,1,True,True,True,大野 雄大,1,嶋 基宏,0,ストレート,145.0,16,8,0,1,1,0,1,0,0,11,2,12,0,18,19,6,2020,4,171,1,8
3,1,1,1,True,True,True,大野 雄大,1,嶋 基宏,0,シンカー,137.0,11,7,0,1,1,0,2,0,1,11,2,12,0,18,19,6,2020,4,171,1,8
4,1,2,1,True,True,True,大野 雄大,1,嶋 基宏,0,ストレート,141.0,15,5,0,1,1,0,1,1,0,11,2,12,0,18,19,6,2020,4,171,1,8
5,1,2,1,True,True,True,大野 雄大,1,嶋 基宏,0,ストレート,147.0,12,1,0,1,1,0,2,2,0,11,2,12,0,18,19,6,2020,4,171,1,8
6,1,2,1,True,True,True,大野 雄大,1,嶋 基宏,0,シンカー,140.0,1,5,0,1,1,0,3,1,1,11,2,12,0,18,19,6,2020,4,171,1,8
7,2,2,1,True,True,True,大野 雄大,1,嶋 基宏,0,シンカー,134.0,7,6,0,1,1,0,3,1,1,11,2,12,0,18,19,6,2020,4,171,1,8
