id,totalPitchingCount,B,S,O,b1,b2,b3,pitcher,pitcherHand,batter,batterHand,gameID,inning,pitchType,speed,ballPositionLabel,ballX,ballY,dir,dist,battingType,isOuts,y
195,4,1,2,0,False,False,False,パットン,R,西川 龍馬,L,20202173,8回表,ストレート,150km/h,外角高め,21,A,,,,,0
196,5,2,2,0,False,False,False,パットン,R,西川 龍馬,L,20202173,8回表,スライダー,136km/h,内角低め,8,I,,,,,2
197,6,2,2,0,False,False,False,パットン,R,西川 龍馬,L,20202173,8回表,ストレート,149km/h,外角低め,17,I,,0.0,,True,1
198,1,0,0,1,False,False,False,パットン,R,鈴木 誠也,R,20202173,8回表,ストレート,150km/h,内角高め,14,D,,,,,0
199,2,1,0,1,False,False,False,パットン,R,鈴木 誠也,R,20202173,8回表,スライダー,137km/h,外角低め,2,K,,,,,1
200,3,1,1,1,False,False,False,パットン,R,鈴木 誠也,R,20202173,8回表,ストレート,149km/h,内角低め,14,J,,,,,1
201,4,1,2,1,False,False,False,パットン,R,鈴木 誠也,R,20202173,8回表,ストレート,148km/h,ど真ん中,10,G,H,39.9,G,False,4
202,1,0,0,1,False,False,False,パットン,R,メヒア,R,20202173,8回表,ストレート,147km/h,内角低め,21,J,,,,,0
203,2,1,0,2,False,False,False,パットン,R,メヒア,R,20202173,8回表,ストレート,149km/h,外角中心,8,G,,,,,1
204,3,1,1,2,False,False,False,パットン,R,メヒア,R,20202173,8回表,ストレート,149km/h,内角中心,21,E,,,,,2
205,4,1,2,2,False,False,False,パットン,R,メヒア,R,20202173,8回表,ストレート,150km/h,内角高め,21,D,,,,,0
206,5,2,2,2,False,False,False,パットン,R,メヒア,R,20202173,8回表,スライダー,137km/h,外角低め,4,I,,,,,2
207,6,2,2,2,False,False,False,パットン,R,メヒア,R,20202173,8回表,ストレート,148km/h,ど真ん中,11,G,G,35.9,G,True,3
208,1,0,0,0,False,False,False,大瀬良 大地,R,宮崎 敏郎,R,20202173,8回裏,カットファストボール,134km/h,真ん中低め,11,I,,,,,1
209,2,0,1,0,False,False,False,大瀬良 大地,R,宮崎 敏郎,R,20202173,8回裏,ストレート,142km/h,外角低め,6,J,,,,,0
210,3,1,1,0,False,False,False,大瀬良 大地,R,宮崎 敏郎,R,20202173,8回裏,シュート,138km/h,真ん中低め,13,I,,,,,2
211,4,1,2,0,False,False,False,大瀬良 大地,R,宮崎 敏郎,R,20202173,8回裏,ストレート,146km/h,内角中心,15,F,,,,,2
212,5,1,2,0,False,False,False,大瀬良 大地,R,宮崎 敏郎,R,20202173,8回裏,カットファストボール,137km/h,真ん中高め,11,C,W,105.9,F,False,5
213,1,0,0,0,False,True,False,大瀬良 大地,R,伊藤 光,R,20202173,8回裏,カットファストボール,136km/h,外角中心,7,F,,,,,2
214,2,0,1,0,False,True,False,大瀬良 大地,R,伊藤 光,R,20202173,8回裏,ストレート,144km/h,外角低め,8,I,,,,,2
215,3,0,2,0,False,True,False,大瀬良 大地,R,伊藤 光,R,20202173,8回裏,ストレート,142km/h,外角中心,1,G,,,,,0
216,4,1,2,0,False,True,False,大瀬良 大地,R,伊藤 光,R,20202173,8回裏,カットファストボール,137km/h,ど真ん中,12,F,F,10.6,B,True,3
217,1,0,0,1,False,False,True,大瀬良 大地,R,オースティン,R,20202173,8回裏,ストレート,143km/h,内角中心,18,E,,,,,2
218,2,0,1,1,False,False,True,大瀬良 大地,R,オースティン,R,20202173,8回裏,ストレート,146km/h,内角低め,14,H,E,26.3,G,True,3
219,1,0,0,2,True,False,False,大瀬良 大地,R,倉本 寿彦,L,20202173,8回裏,スライダー,124km/h,内角中心,7,G,,,,,2
220,2,0,1,2,True,False,False,大瀬良 大地,R,倉本 寿彦,L,20202173,8回裏,シュート,138km/h,外角低め,21,I,,,,,0
221,3,1,1,2,True,False,False,大瀬良 大地,R,倉本 寿彦,L,20202173,8回裏,シュート,139km/h,外角中心,20,E,G,94.7,F,True,3
222,1,0,0,0,False,False,False,国吉 佑樹,R,會澤 翼,R,20202173,9回表,ストレート,151km/h,真ん中低め,9,I,,,,,1
223,2,0,1,0,False,False,False,国吉 佑樹,R,會澤 翼,R,20202173,9回表,カットファストボール,140km/h,外角中心,8,F,,,,,1
224,3,0,2,0,False,False,False,国吉 佑樹,R,會澤 翼,R,20202173,9回表,カットファストボール,145km/h,外角低め,1,H,,,,,0
225,4,1,2,0,False,False,False,国吉 佑樹,R,會澤 翼,R,20202173,9回表,ストレート,155km/h,内角中心,14,E,,0.0,,True,1
226,1,0,0,1,False,False,False,国吉 佑樹,R,堂林 翔太,R,20202173,9回表,カットファストボール,140km/h,外角低め,1,I,,,,,0
227,2,1,0,1,False,False,False,国吉 佑樹,R,堂林 翔太,R,20202173,9回表,カットファストボール,138km/h,真ん中低め,12,H,H,39.3,G,True,3
228,1,0,0,2,False,False,False,国吉 佑樹,R,田中 広輔,L,20202173,9回表,フォーク,135km/h,外角低め,20,K,,,,,0
229,2,1,0,2,False,False,False,国吉 佑樹,R,田中 広輔,L,20202173,9回表,カットファストボール,136km/h,真ん中低め,12,J,,,,,0
230,3,2,0,2,False,False,False,国吉 佑樹,R,田中 広輔,L,20202173,9回表,ストレート,151km/h,内角低め,3,K,,,,,0
231,4,3,0,2,False,False,False,国吉 佑樹,R,田中 広輔,L,20202173,9回表,ストレート,149km/h,内角中心,4,F,,0.0,,False,0
232,1,0,0,2,True,False,False,国吉 佑樹,R,大瀬良 大地,R,20202173,9回表,カットファストボール,137km/h,外角低め,1,J,,,,,0
233,2,1,0,2,True,False,False,国吉 佑樹,R,大瀬良 大地,R,20202173,9回表,ストレート,147km/h,真ん中高め,13,D,W,112.2,F,False,7
234,1,0,0,2,False,False,False,国吉 佑樹,R,ピレラ,R,20202173,9回表,ストレート,148km/h,ど真ん中,12,E,K,119.1,F,False,7
235,1,0,0,2,False,False,False,国吉 佑樹,R,菊池 涼介,R,20202173,9回表,カットファストボール,140km/h,外角低め,7,J,,,,,1
236,2,0,1,2,False,False,False,国吉 佑樹,R,菊池 涼介,R,20202173,9回表,ストレート,150km/h,内角中心,21,F,,,,,0
237,3,1,1,2,False,False,False,国吉 佑樹,R,菊池 涼介,R,20202173,9回表,カットファストボール,140km/h,外角中心,1,G,Q,81.8,F,True,3
238,1,0,0,0,False,False,False,大瀬良 大地,R,梶谷 隆幸,L,20202173,9回裏,カットファストボール,132km/h,外角低め,21,J,,,,,1
239,2,0,1,0,False,False,False,大瀬良 大地,R,梶谷 隆幸,L,20202173,9回裏,ストレート,144km/h,内角低め,3,J,,,,,0
240,3,1,1,0,False,False,False,大瀬良 大地,R,梶谷 隆幸,L,20202173,9回裏,フォーク,134km/h,外角低め,21,K,,,,,0
241,4,2,1,0,False,False,False,大瀬良 大地,R,梶谷 隆幸,L,20202173,9回裏,カットファストボール,137km/h,内角中心,7,G,J,63.6,P,True,3
242,1,0,0,1,False,False,False,大瀬良 大地,R,乙坂 智,L,20202173,9回裏,シュート,138km/h,外角中心,21,E,,,,,0
243,2,1,0,1,False,False,False,大瀬良 大地,R,乙坂 智,L,20202173,9回裏,カットファストボール,135km/h,外角中心,21,F,,,,,2
244,3,1,1,1,False,False,False,大瀬良 大地,R,乙坂 智,L,20202173,9回裏,カーブ,116km/h,真ん中低め,9,J,,,,,1
245,4,1,2,1,False,False,False,大瀬良 大地,R,乙坂 智,L,20202173,9回裏,カットファストボール,137km/h,真ん中低め,12,K,,,,,0
246,5,2,2,1,False,False,False,大瀬良 大地,R,乙坂 智,L,20202173,9回裏,ストレート,146km/h,内角中心,1,F,L,50.0,P,True,3
247,1,0,0,2,False,False,False,大瀬良 大地,R,ソト,R,20202173,9回裏,ストレート,145km/h,内角低め,20,I,,,,,1
248,2,0,1,2,False,False,False,大瀬良 大地,R,ソト,R,20202173,9回裏,シュート,140km/h,内角低め,19,J,,,,,2
249,3,0,2,2,False,False,False,大瀬良 大地,R,ソト,R,20202173,9回裏,カーブ,114km/h,外角低め,3,K,,,,,0
250,4,1,2,2,False,False,False,大瀬良 大地,R,ソト,R,20202173,9回裏,カーブ,117km/h,真ん中低め,9,K,,,,,0
251,5,2,2,2,False,False,False,大瀬良 大地,R,ソト,R,20202173,9回裏,ストレート,145km/h,外角低め,2,I,,,,,0
252,6,3,2,2,False,False,False,大瀬良 大地,R,ソト,R,20202173,9回裏,カットファストボール,137km/h,ど真ん中,12,G,,,,,2
253,7,3,2,2,False,False,False,大瀬良 大地,R,ソト,R,20202173,9回裏,ストレート,145km/h,内角中心,16,F,,,,,2
254,8,3,2,2,False,False,False,大瀬良 大地,R,ソト,R,20202173,9回裏,ストレート,145km/h,内角低め,14,I,,,,,2
255,9,3,2,2,False,False,False,大瀬良 大地,R,ソト,R,20202173,9回裏,ストレート,147km/h,内角中心,18,F,,,,,2
256,10,3,2,2,False,False,False,大瀬良 大地,R,ソト,R,20202173,9回裏,スライダー,127km/h,真ん中低め,12,H,,,,,2
257,11,3,2,2,False,False,False,大瀬良 大地,R,ソト,R,20202173,9回裏,カットファストボール,140km/h,外角低め,6,I,,,,,2
258,12,3,2,2,False,False,False,大瀬良 大地,R,ソト,R,20202173,9回裏,カットファストボール,136km/h,ど真ん中,10,F,,,,,2
259,13,3,2,2,False,False,False,大瀬良 大地,R,ソト,R,20202173,9回裏,ストレート,147km/h,ど真ん中,12,G,,,,,2
260,14,3,2,2,False,False,False,大瀬良 大地,R,ソト,R,20202173,9回裏,カットファストボール,135km/h,内角中心,19,G,,,,,2
261,15,3,2,2,False,False,False,大瀬良 大地,R,ソト,R,20202173,9回裏,シュート,139km/h,内角低め,21,J,,,,,2
262,16,3,2,2,False,False,False,大瀬良 大地,R,ソト,R,20202173,9回裏,ストレート,146km/h,外角中心,1,G,,,,,2
263,17,3,2,2,False,False,False,大瀬良 大地,R,ソト,R,20202173,9回裏,フォーク,-,内角中心,21,E,,0.0,,False,0
264,1,0,0,2,True,False,False,大瀬良 大地,R,佐野 恵太,L,20202173,9回裏,カットファストボール,130km/h,外角中心,16,F,,,,,1
265,2,0,1,2,True,False,False,大瀬良 大地,R,佐野 恵太,L,20202173,9回裏,シュート,135km/h,外角中心,21,E,L,42.3,G,False,4
266,1,0,0,2,True,True,False,大瀬良 大地,R,ロペス,R,20202173,9回裏,カットファストボール,133km/h,外角低め,1,K,,,,,0
267,2,1,0,2,True,True,False,大瀬良 大地,R,ロペス,R,20202173,9回裏,シュート,132km/h,内角高め,20,B,,,,,2
268,3,1,1,2,True,True,False,大瀬良 大地,R,ロペス,R,20202173,9回裏,シュート,136km/h,内角中心,20,G,,,,,2
269,4,1,2,2,True,True,False,大瀬良 大地,R,ロペス,R,20202173,9回裏,ストレート,142km/h,真ん中低め,12,I,,,,,2
270,5,1,2,2,True,True,False,大瀬良 大地,R,ロペス,R,20202173,9回裏,カットファストボール,137km/h,外角低め,3,H,K,39.7,G,True,3
271,1,0,0,0,False,False,False,石川 雅規,L,大島 洋平,L,20202174,1回表,ストレート,133km/h,外角中心,16,G,,,,,1
272,2,0,1,0,False,False,False,石川 雅規,L,大島 洋平,L,20202174,1回表,シュート,132km/h,内角中心,7,F,,,,,2
273,3,0,2,0,False,False,False,石川 雅規,L,大島 洋平,L,20202174,1回表,スライダー,-,外角低め,20,K,,,,,0
274,4,1,2,0,False,False,False,石川 雅規,L,大島 洋平,L,20202174,1回表,チェンジアップ,114km/h,外角低め,19,K,,,,,2
275,5,1,2,0,False,False,False,石川 雅規,L,大島 洋平,L,20202174,1回表,チェンジアップ,113km/h,外角中心,16,G,A,25.4,P,True,3
276,1,0,0,1,False,False,False,石川 雅規,L,平田 良介,R,20202174,1回表,スライダー,123km/h,外角中心,8,G,,,,,1
277,2,0,1,1,False,False,False,石川 雅規,L,平田 良介,R,20202174,1回表,ストレート,135km/h,内角低め,17,I,,,,,1
278,3,0,2,1,False,False,False,石川 雅規,L,平田 良介,R,20202174,1回表,ストレート,135km/h,ど真ん中,13,F,,,,,2
279,4,0,2,1,False,False,False,石川 雅規,L,平田 良介,R,20202174,1回表,チェンジアップ,115km/h,外角低め,7,H,,0.0,,True,1
280,1,0,0,2,False,False,False,石川 雅規,L,アルモンテ,R,20202174,1回表,カーブ,108km/h,内角低め,16,H,,,,,1
281,2,0,1,2,False,False,False,石川 雅規,L,アルモンテ,R,20202174,1回表,シュート,134km/h,外角低め,2,I,,,,,0
282,3,1,1,2,False,False,False,石川 雅規,L,アルモンテ,R,20202174,1回表,カットファストボール,132km/h,外角中心,6,F,,,,,2
283,4,1,2,2,False,False,False,石川 雅規,L,アルモンテ,R,20202174,1回表,シンカー,125km/h,真ん中低め,12,I,I,66.8,L,False,4
284,1,0,0,2,True,False,False,石川 雅規,L,ビシエド,R,20202174,1回表,チェンジアップ,115km/h,外角低め,3,I,,,,,0
285,2,1,0,2,True,False,False,石川 雅規,L,ビシエド,R,20202174,1回表,シンカー,123km/h,ど真ん中,10,G,V,115.4,F,False,7
286,1,0,0,2,False,False,False,石川 雅規,L,高橋 周平,L,20202174,1回表,スライダー,122km/h,真ん中高め,12,C,,,,,0
287,2,1,0,2,False,False,False,石川 雅規,L,高橋 周平,L,20202174,1回表,ストレート,133km/h,外角中心,15,G,,,,,1
288,3,1,1,2,False,False,False,石川 雅規,L,高橋 周平,L,20202174,1回表,シュート,133km/h,内角中心,6,F,W,31.6,G,True,3
289,1,0,0,0,False,False,False,大野 雄大,L,坂口 智隆,L,20202174,1回裏,ストレート,145km/h,外角低め,14,J,,,,,0
290,2,1,0,0,False,False,False,大野 雄大,L,坂口 智隆,L,20202174,1回裏,ストレート,142km/h,外角低め,15,H,P,31.8,G,False,4
291,1,0,0,0,True,False,False,大野 雄大,L,山田 哲人,R,20202174,1回裏,ストレート,146km/h,ど真ん中,11,G,,,,,1
292,2,0,1,0,True,False,False,大野 雄大,L,山田 哲人,R,20202174,1回裏,ストレート,143km/h,内角低め,14,H,,,,,2
293,3,0,2,0,True,False,False,大野 雄大,L,山田 哲人,R,20202174,1回裏,ストレート,144km/h,外角低め,1,I,,,,,0
294,4,1,2,0,True,False,False,大野 雄大,L,山田 哲人,R,20202174,1回裏,ストレート,147km/h,真ん中低め,12,H,J,121.5,F,False,7
295,1,0,0,0,False,False,False,大野 雄大,L,青木 宣親,L,20202174,1回裏,ストレート,148km/h,真ん中低め,11,H,,,,,1
296,2,0,1,0,False,False,False,大野 雄大,L,青木 宣親,L,20202174,1回裏,ストレート,149km/h,真ん中高め,12,A,,,,,0
297,3,1,1,0,False,False,False,大野 雄大,L,青木 宣親,L,20202174,1回裏,ストレート,141km/h,外角低め,14,K,,,,,0
298,4,2,1,0,False,False,False,大野 雄大,L,青木 宣親,L,20202174,1回裏,ストレート,146km/h,外角中心,15,F,,,,,1
299,5,2,2,0,False,False,False,大野 雄大,L,青木 宣親,L,20202174,1回裏,ストレート,148km/h,真ん中高め,11,B,,,,,2
300,6,2,2,0,False,False,False,大野 雄大,L,青木 宣親,L,20202174,1回裏,ストレート,148km/h,ど真ん中,11,F,C,79.4,F,False,5
301,1,0,0,0,False,True,False,大野 雄大,L,村上 宗隆,L,20202174,1回裏,スライダー,130km/h,外角高め,15,A,,,,,0
302,2,1,0,0,False,True,False,大野 雄大,L,村上 宗隆,L,20202174,1回裏,スライダー,129km/h,外角低め,20,J,,,,,0
303,3,2,0,0,False,True,False,大野 雄大,L,村上 宗隆,L,20202174,1回裏,スライダー,130km/h,ど真ん中,13,G,,,,,1
304,4,2,1,0,False,True,False,大野 雄大,L,村上 宗隆,L,20202174,1回裏,ストレート,143km/h,外角低め,16,I,,,,,2
305,5,2,2,0,False,True,False,大野 雄大,L,村上 宗隆,L,20202174,1回裏,スライダー,134km/h,外角中心,14,F,U,38.4,G,False,4
306,1,0,0,0,True,False,False,大野 雄大,L,塩見 泰隆,R,20202174,1回裏,シンカー,136km/h,外角中心,6,F,,,,,1
307,2,0,1,0,True,False,False,大野 雄大,L,塩見 泰隆,R,20202174,1回裏,ストレート,144km/h,内角低め,14,K,,,,,0
308,3,1,1,0,True,False,False,大野 雄大,L,塩見 泰隆,R,20202174,1回裏,シンカー,134km/h,外角低め,8,J,,,,,1
309,4,1,2,0,True,False,False,大野 雄大,L,塩見 泰隆,R,20202174,1回裏,ストレート,143km/h,内角低め,16,K,T,86.1,F,True,3
310,1,0,0,1,True,False,False,大野 雄大,L,雄平,L,20202174,1回裏,スライダー,134km/h,真ん中高め,13,D,,,,,2
311,2,0,1,1,True,False,False,大野 雄大,L,雄平,L,20202174,1回裏,ストレート,147km/h,ど真ん中,11,F,,,,,2
312,3,0,2,1,True,False,False,大野 雄大,L,雄平,L,20202174,1回裏,スライダー,139km/h,外角低め,21,I,,,,,0
313,4,1,2,1,True,False,False,大野 雄大,L,雄平,L,20202174,1回裏,スライダー,134km/h,外角低め,19,K,W,10.8,G,False,4
314,1,0,0,1,True,True,False,大野 雄大,L,エスコバー,R,20202174,1回裏,シンカー,136km/h,外角低め,2,H,,,,,1
315,1,0,0,1,True,True,True,大野 雄大,L,嶋 基宏,R,20202174,1回裏,ストレート,147km/h,外角高め,3,B,,,,,0
316,2,1,0,1,True,True,True,大野 雄大,L,嶋 基宏,R,20202174,1回裏,ストレート,145km/h,内角低め,16,I,,,,,1
317,3,1,1,1,True,True,True,大野 雄大,L,嶋 基宏,R,20202174,1回裏,シンカー,137km/h,真ん中低め,11,H,,,,,2
318,4,1,2,1,True,True,True,大野 雄大,L,嶋 基宏,R,20202174,1回裏,ストレート,141km/h,内角中心,15,F,,,,,2
319,5,1,2,1,True,True,True,大野 雄大,L,嶋 基宏,R,20202174,1回裏,ストレート,147km/h,真ん中高め,12,B,,,,,2
320,6,1,2,1,True,True,True,大野 雄大,L,嶋 基宏,R,20202174,1回裏,シンカー,140km/h,外角中心,1,F,,,,,0
321,7,2,2,1,True,True,True,大野 雄大,L,嶋 基宏,R,20202174,1回裏,シンカー,134km/h,外角中心,7,G,,,,,2
322,8,2,2,1,True,True,True,大野 雄大,L,嶋 基宏,R,20202174,1回裏,ストレート,147km/h,内角中心,16,G,W,71.1,F,True,3
323,1,0,0,2,True,True,True,大野 雄大,L,石川 雅規,L,20202174,1回裏,スライダー,131km/h,真ん中高め,11,B,,,,,0
324,2,1,0,2,True,True,True,大野 雄大,L,石川 雅規,L,20202174,1回裏,ストレート,144km/h,真ん中低め,12,H,,,,,2
325,3,1,1,2,True,True,True,大野 雄大,L,石川 雅規,L,20202174,1回裏,ストレート,146km/h,外角低め,14,H,,,,,1
326,4,1,2,2,True,True,True,大野 雄大,L,石川 雅規,L,20202174,1回裏,ストレート,145km/h,真ん中低め,13,K,,,,,0
327,5,2,2,2,True,True,True,大野 雄大,L,石川 雅規,L,20202174,1回裏,ストレート,147km/h,真ん中高め,9,B,,0.0,,True,1
328,1,0,0,0,False,False,False,石川 雅規,L,阿部 寿樹,R,20202174,2回表,スライダー,119km/h,内角低め,19,I,,,,,1
329,2,0,1,0,False,False,False,石川 雅規,L,阿部 寿樹,R,20202174,2回表,シンカー,122km/h,真ん中低め,13,K,,,,,0
330,3,1,1,0,False,False,False,石川 雅規,L,阿部 寿樹,R,20202174,2回表,シンカー,123km/h,内角低め,14,K,,,,,0
331,4,2,1,0,False,False,False,石川 雅規,L,阿部 寿樹,R,20202174,2回表,カットファストボール,131km/h,ど真ん中,11,F,U,77.2,F,True,3
332,1,0,0,1,False,False,False,石川 雅規,L,京田 陽太,L,20202174,2回表,シュート,131km/h,ど真ん中,12,E,R,40.0,G,True,3
333,1,0,0,2,False,False,False,石川 雅規,L,加藤 匠馬,R,20202174,2回表,ストレート,133km/h,内角中心,14,G,,,,,1
334,2,0,1,2,False,False,False,石川 雅規,L,加藤 匠馬,R,20202174,2回表,シュート,136km/h,外角高め,2,D,,,,,0
335,3,1,1,2,False,False,False,石川 雅規,L,加藤 匠馬,R,20202174,2回表,カーブ,110km/h,外角高め,2,B,,,,,0
336,4,2,1,2,False,False,False,石川 雅規,L,加藤 匠馬,R,20202174,2回表,カットファストボール,132km/h,外角中心,8,F,Z,35.6,P,True,3
337,1,0,0,0,False,False,False,大野 雄大,L,坂口 智隆,L,20202174,2回裏,ストレート,139km/h,外角低め,19,I,,,,,1
338,2,0,1,0,False,False,False,大野 雄大,L,坂口 智隆,L,20202174,2回裏,ストレート,145km/h,外角低め,16,H,,,,,2
339,3,0,2,0,False,False,False,大野 雄大,L,坂口 智隆,L,20202174,2回裏,スライダー,134km/h,外角低め,21,K,,,,,0
340,4,1,2,0,False,False,False,大野 雄大,L,坂口 智隆,L,20202174,2回裏,ストレート,147km/h,ど真ん中,13,F,E,97.6,F,True,3
341,1,0,0,1,False,False,False,大野 雄大,L,山田 哲人,R,20202174,2回裏,シンカー,137km/h,ど真ん中,11,F,V,46.9,P,True,3
342,1,0,0,2,False,False,False,大野 雄大,L,青木 宣親,L,20202174,2回裏,ストレート,142km/h,内角中心,3,F,,,,,0
343,2,1,0,2,False,False,False,大野 雄大,L,青木 宣親,L,20202174,2回裏,ストレート,142km/h,外角低め,14,K,,,,,0
344,3,2,0,2,False,False,False,大野 雄大,L,青木 宣親,L,20202174,2回裏,ストレート,143km/h,真ん中高め,10,D,,,,,1
345,4,2,1,2,False,False,False,大野 雄大,L,青木 宣親,L,20202174,2回裏,ストレート,145km/h,内角低め,8,H,T,40.4,G,True,3
